Elapsed_s,Timestamp,GPU_UUID,SM_Clock_MHz,Memory_Clock_MHz,Temperature_C,Power_W,GPU_Utilization_pct
890.7303709983826,2026/09/22 18:25:54.417,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,397.38,100.0
895.7620980739594,2026/09/22 18:25:59.450,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,397.83,100.0
900.7936511039734,2026/09/22 18:26:04.482,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,397.83,100.0
905.825953245163,2026/09/22 18:26:09.513,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,398.25,100.0
910.8611776828766,2026/09/22 18:26:14.546,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,397.38,100.0
915.8958275318146,2026/09/22 18:26:19.581,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,71.0,397.11,100.0
920.9279034137726,2026/09/22 18:26:24.616,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,397.38,100.0
925.95960521698,2026/09/22 18:26:29.648,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,398.57,100.0
930.9917457103729,2026/09/22 18:26:34.679,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,397.29,100.0
936.0229964256287,2026/09/22 18:26:39.712,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,398.25,100.0
941.0564081668854,2026/09/22 18:26:44.743,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1245.0,1215.0,72.0,398.25,100.0
946.0874631404877,2026/09/22 18:26:49.776,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,390.99,100.0
951.1194162368774,2026/09/22 18:26:54.807,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,71.0,390.4,100.0
956.1510310173035,2026/09/22 18:26:59.839,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,397.97,100.0
961.1833198070526,2026/09/22 18:27:04.871,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,71.0,391.86,100.0
966.2157618999481,2026/09/22 18:27:09.903,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,392.73,100.0
971.2475192546844,2026/09/22 18:27:14.936,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,71.0,395.37,100.0
976.280962228775,2026/09/22 18:27:19.969,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,398.15,100.0
981.3145172595978,2026/09/22 18:27:25.001,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1245.0,1215.0,72.0,397.97,100.0
986.3456892967224,2026/09/22 18:27:30.034,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,406.59,100.0
991.3768863677979,2026/09/22 18:27:35.065,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,397.7,100.0
996.4085350036621,2026/09/22 18:27:40.097,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,398.57,100.0
1001.439446926117,2026/09/22 18:27:45.128,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,398.42,100.0
1006.4709415435791,2026/09/22 18:27:50.159,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,398.84,100.0
1011.5026462078094,2026/09/22 18:27:55.191,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,398.15,100.0
1016.5340802669525,2026/09/22 18:28:00.222,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1245.0,1215.0,72.0,398.25,100.0
1021.5650615692139,2026/09/22 18:28:05.254,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,408.15,100.0
1026.5970604419708,2026/09/22 18:28:10.285,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,71.0,390.85,100.0
1031.62899518013,2026/09/22 18:28:15.317,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,397.55,100.0
1036.6631259918213,2026/09/22 18:28:20.351,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,399.11,100.0
1041.6947808265686,2026/09/22 18:28:25.383,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,397.97,100.0
1046.7266941070557,2026/09/22 18:28:30.415,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,71.0,397.29,100.0
1051.7581059932709,2026/09/22 18:28:35.446,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,397.83,100.0
1056.7899069786072,2026/09/22 18:28:40.478,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,398.84,100.0
1061.8218986988068,2026/09/22 18:28:45.510,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,398.15,100.0
1066.853964805603,2026/09/22 18:28:50.542,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,397.55,100.0
1071.885090827942,2026/09/22 18:28:55.574,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,398.15,100.0
1076.9169669151306,2026/09/22 18:29:00.605,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,71.0,397.97,100.0
1081.948602437973,2026/09/22 18:29:05.637,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,398.25,100.0
1086.980444908142,2026/09/22 18:29:10.668,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,71.0,390.58,100.0
1092.0120708942413,2026/09/22 18:29:15.700,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,398.42,100.0
1097.0464074611664,2026/09/22 18:29:20.733,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,397.97,100.0
1102.0786113739014,2026/09/22 18:29:25.766,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,399.11,100.0
1107.1105716228485,2026/09/22 18:29:30.799,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,398.15,100.0
1112.1422486305237,2026/09/22 18:29:35.830,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,398.15,100.0
1117.174693107605,2026/09/22 18:29:40.862,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,398.57,100.0
1122.2070136070251,2026/09/22 18:29:45.895,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,398.57,100.0
1127.238538980484,2026/09/22 18:29:50.927,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,398.42,100.0
1132.2703926563263,2026/09/22 18:29:55.958,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,398.57,100.0
1137.3033962249756,2026/09/22 18:30:00.990,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,71.0,392.64,100.0
1142.334846496582,2026/09/22 18:30:06.023,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,398.84,100.0
1147.3663909435272,2026/09/22 18:30:11.055,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,398.25,100.0
1152.3974208831787,2026/09/22 18:30:16.086,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,397.55,100.0
1157.4291455745697,2026/09/22 18:30:21.117,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,397.55,100.0
1162.461131811142,2026/09/22 18:30:26.149,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,397.83,100.0
1167.4932007789612,2026/09/22 18:30:31.181,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,398.15,100.0
1172.5254957675934,2026/09/22 18:30:36.213,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,398.84,100.0
1177.5593905448914,2026/09/22 18:30:41.245,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,397.29,100.0
1182.5918385982513,2026/09/22 18:30:46.279,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,398.42,100.0
1187.6232681274414,2026/09/22 18:30:51.312,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,398.42,100.0
1192.6551506519318,2026/09/22 18:30:56.343,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,397.55,100.0
1197.687259197235,2026/09/22 18:31:01.375,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,398.42,100.0
1202.718910932541,2026/09/22 18:31:06.407,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,398.69,100.0
